timestamp,commit,profile,bench,metric,value_ms
1787319503,6a735c617,debug,search-scroll,paint_p95_ms,0.3914
1787319541,6a735c617,debug,search-scroll,paint_p50_ms,0.2507
1787319541,6a735c617,debug,search-scroll,paint_p95_ms,0.4148
1787319541,6a735c617,debug,search-landing,worst_ms,62.5285
1787322662,65507191c,debug,tree-demo,toggle_ms,0.4330
1787322668,65507191c,debug,monster-scroll,paint_p50_ms,2.5847
1787322668,65507191c,debug,monster-scroll,paint_p95_ms,3.6011
1787322706,65507191c,debug,render-scroll,avg_ms,1.1714
1787322706,65507191c,debug,render-scroll,p50_ms,1.0822
1787322706,65507191c,debug,render-scroll,p95_ms,1.6466
1787322736,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787322736,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787322780,65507191c,debug,styled-typing,p50_ms,2.6413
1787322780,65507191c,debug,styled-typing,p95_ms,3.3549
1787322791,65507191c,debug,wall,open_ms,83.1647
1787322791,65507191c,debug,wall,typing_p50_ms,1.2251
1787322820,65507191c,debug,burst-typing,p50_ms,4.8322
1787322820,65507191c,debug,burst-typing,p95_ms,8.4098
1787322863,65507191c,debug,typing,monster_p50_ms,2.8372
1787322863,65507191c,debug,typing,scratch_p50_ms,0.8167
1787322866,65507191c,debug,documents-list,refresh_ms,14.7056
1787322866,65507191c,debug,documents-list,scroll_p50_ms,0.1130
1787322866,65507191c,debug,documents-list,paint_p50_ms,0.3455
1787322869,65507191c,debug,plain-typing,keystroke_p50_ms,0.2658
1787322871,65507191c,debug,fold-toggle,monster_ms,1.6978
1787323049,65507191c,debug,tree-demo,toggle_ms,0.4427
1787323054,65507191c,debug,styled-typing,p50_ms,2.8786
1787323054,65507191c,debug,styled-typing,p95_ms,4.3870
1787323092,65507191c,debug,monster-scroll,paint_p50_ms,2.3309
1787323092,65507191c,debug,monster-scroll,paint_p95_ms,2.9877
1787323122,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787323122,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787323160,65507191c,debug,render-scroll,avg_ms,1.1853
1787323160,65507191c,debug,render-scroll,p50_ms,1.0840
1787323160,65507191c,debug,render-scroll,p95_ms,1.6704
1787323171,65507191c,debug,wall,open_ms,84.3149
1787323171,65507191c,debug,wall,typing_p50_ms,1.1115
1787323200,65507191c,debug,burst-typing,p50_ms,4.7109
1787323200,65507191c,debug,burst-typing,p95_ms,8.2484
1787323243,65507191c,debug,typing,monster_p50_ms,2.8671
1787323243,65507191c,debug,typing,scratch_p50_ms,0.8224
1787323244,65507191c,debug,documents-list,refresh_ms,19.0949
1787323244,65507191c,debug,documents-list,scroll_p50_ms,0.1090
1787323244,65507191c,debug,documents-list,paint_p50_ms,0.3444
1787323247,65507191c,debug,plain-typing,keystroke_p50_ms,0.2790
1787323249,65507191c,debug,fold-toggle,monster_ms,1.7804
1787323287,65507191c,debug,diff-open,open_ms,34.8180
1787323287,65507191c,debug,diff-typing,p50_ms,1.1173
1787323288,65507191c,debug,diff-resize,frame_p50_ms,24.0990
1787323288,65507191c,debug,diff-resize,frame_worst_ms,24.6695
1787323332,65507191c,debug,monster-resize,sync_ms,2.8432
1787323332,65507191c,debug,monster-resize,repair_effect_ms,35.9415
1787323350,65507191c,debug,code-typing,p50_ms,0.6147
1787323350,65507191c,debug,code-typing,p95_ms,0.8406
1787323364,65507191c,debug,list-scroll,build_ms,13.7945
1787323364,65507191c,debug,list-scroll,frame_p50_ms,0.0399
1787323364,65507191c,debug,list-scroll,frame_p95_ms,0.0623
1787323364,65507191c,debug,tree-ops,toggle_ms,0.0931
1787323364,65507191c,debug,tree-ops,build_ms,345.4753
1787323384,65507191c,debug,search-scroll,paint_p50_ms,0.2075
1787323384,65507191c,debug,search-scroll,paint_p95_ms,0.3527
1787323384,65507191c,debug,search-landing,worst_ms,61.9659
1787324040,65507191c,debug,tree-demo,toggle_ms,0.4676
1787324046,65507191c,debug,styled-typing,p50_ms,2.9596
1787324046,65507191c,debug,styled-typing,p95_ms,4.2027
1787324087,65507191c,debug,render-scroll,avg_ms,1.1644
1787324087,65507191c,debug,render-scroll,p50_ms,1.0778
1787324087,65507191c,debug,render-scroll,p95_ms,1.6375
1787324121,65507191c,debug,monster-scroll,paint_p50_ms,2.3301
1787324121,65507191c,debug,monster-scroll,paint_p95_ms,3.0535
1787324151,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787324151,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787324162,65507191c,debug,wall,open_ms,81.5378
1787324162,65507191c,debug,wall,typing_p50_ms,1.2318
1787324191,65507191c,debug,burst-typing,p50_ms,4.7015
1787324191,65507191c,debug,burst-typing,p95_ms,8.6142
1787324234,65507191c,debug,typing,monster_p50_ms,2.6626
1787324234,65507191c,debug,typing,scratch_p50_ms,0.7207
1787324237,65507191c,debug,documents-list,refresh_ms,13.7596
1787324237,65507191c,debug,documents-list,scroll_p50_ms,0.1118
1787324237,65507191c,debug,documents-list,paint_p50_ms,0.3403
1787324240,65507191c,debug,plain-typing,keystroke_p50_ms,0.2927
1787324242,65507191c,debug,fold-toggle,monster_ms,1.6941
1787324502,65507191c,debug,tree-demo,toggle_ms,0.4376
1787324508,65507191c,debug,styled-typing,p50_ms,2.6510
1787324508,65507191c,debug,styled-typing,p95_ms,3.4278
1787324546,65507191c,debug,render-scroll,avg_ms,1.1262
1787324546,65507191c,debug,render-scroll,p50_ms,1.0382
1787324546,65507191c,debug,render-scroll,p95_ms,1.5833
1787324581,65507191c,debug,monster-scroll,paint_p50_ms,2.2986
1787324581,65507191c,debug,monster-scroll,paint_p95_ms,2.9272
1787324611,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787324611,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787324622,65507191c,debug,wall,open_ms,107.5637
1787324622,65507191c,debug,wall,typing_p50_ms,1.2135
1787324650,65507191c,debug,burst-typing,p50_ms,4.6613
1787324650,65507191c,debug,burst-typing,p95_ms,8.5494
1787324693,65507191c,debug,typing,monster_p50_ms,2.7003
1787324693,65507191c,debug,typing,scratch_p50_ms,0.7065
1787324695,65507191c,debug,documents-list,refresh_ms,14.9191
1787324695,65507191c,debug,documents-list,scroll_p50_ms,0.1117
1787324695,65507191c,debug,documents-list,paint_p50_ms,0.3512
1787324698,65507191c,debug,plain-typing,keystroke_p50_ms,0.2688
1787324700,65507191c,debug,fold-toggle,monster_ms,1.6085
1787326576,65507191c,debug,tree-demo,toggle_ms,0.3844
1787326582,65507191c,debug,styled-typing,p50_ms,2.7663
1787326582,65507191c,debug,styled-typing,p95_ms,3.7300
1787326616,65507191c,debug,monster-scroll,paint_p50_ms,2.2486
1787326616,65507191c,debug,monster-scroll,paint_p95_ms,2.8759
1787326653,65507191c,debug,render-scroll,avg_ms,1.1314
1787326653,65507191c,debug,render-scroll,p50_ms,1.0410
1787326653,65507191c,debug,render-scroll,p95_ms,1.5955
1787326683,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787326683,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787326695,65507191c,debug,wall,open_ms,81.6538
1787326695,65507191c,debug,wall,typing_p50_ms,1.1500
1787326723,65507191c,debug,burst-typing,p50_ms,4.5382
1787326723,65507191c,debug,burst-typing,p95_ms,8.2875
1787326766,65507191c,debug,typing,monster_p50_ms,2.5867
1787326766,65507191c,debug,typing,scratch_p50_ms,0.6935
1787326769,65507191c,debug,documents-list,refresh_ms,12.7215
1787326769,65507191c,debug,documents-list,scroll_p50_ms,0.1193
1787326769,65507191c,debug,documents-list,paint_p50_ms,0.3440
1787326773,65507191c,debug,plain-typing,keystroke_p50_ms,0.2707
1787326775,65507191c,debug,fold-toggle,monster_ms,1.6617
1787326822,65507191c,debug,diff-open,open_ms,34.0382
1787326822,65507191c,debug,diff-typing,p50_ms,1.0872
1787326823,65507191c,debug,diff-resize,frame_p50_ms,24.0589
1787326823,65507191c,debug,diff-resize,frame_worst_ms,24.6139
1787326882,65507191c,debug,monster-resize,sync_ms,2.8064
1787326882,65507191c,debug,monster-resize,repair_effect_ms,34.3121
1787326909,65507191c,debug,code-typing,p50_ms,0.6121
1787326909,65507191c,debug,code-typing,p95_ms,0.6733
1787326929,65507191c,debug,list-scroll,build_ms,4.1430
1787326929,65507191c,debug,list-scroll,frame_p50_ms,0.0323
1787326929,65507191c,debug,list-scroll,frame_p95_ms,0.0353
1787326929,65507191c,debug,tree-ops,toggle_ms,0.0867
1787326929,65507191c,debug,tree-ops,build_ms,308.3180
1787326952,65507191c,debug,search-landing,worst_ms,64.9487
1787326952,65507191c,debug,search-scroll,paint_p50_ms,0.2280
1787326952,65507191c,debug,search-scroll,paint_p95_ms,0.4217
1787326985,65507191c,debug,search-landing,worst_ms,69.2440
1787326985,65507191c,debug,search-scroll,paint_p50_ms,0.2718
1787326985,65507191c,debug,search-scroll,paint_p95_ms,0.5062
1787327040,65507191c,debug,tree-demo,toggle_ms,0.4036
1787327046,65507191c,debug,styled-typing,p50_ms,2.6615
1787327046,65507191c,debug,styled-typing,p95_ms,3.9046
1787327084,65507191c,debug,monster-scroll,paint_p50_ms,2.3159
1787327084,65507191c,debug,monster-scroll,paint_p95_ms,3.0304
1787327114,65507191c,debug,monster-search-scroll,paint_p50_ms,0.0000
1787327114,65507191c,debug,monster-search-scroll,paint_max_ms,0.0000
1787327151,65507191c,debug,render-scroll,avg_ms,1.1141
1787327151,65507191c,debug,render-scroll,p50_ms,1.0271
1787327151,65507191c,debug,render-scroll,p95_ms,1.5752
1787327167,65507191c,debug,wall,open_ms,96.1732
1787327167,65507191c,debug,wall,typing_p50_ms,1.4529
1787327195,65507191c,debug,burst-typing,p50_ms,5.1715
1787327195,65507191c,debug,burst-typing,p95_ms,9.3347
1787327241,65507191c,debug,typing,monster_p50_ms,2.8622
1787327241,65507191c,debug,typing,scratch_p50_ms,0.7641
1787327242,65507191c,debug,documents-list,refresh_ms,19.9558
1787327242,65507191c,debug,documents-list,scroll_p50_ms,0.1410
1787327242,65507191c,debug,documents-list,paint_p50_ms,0.4063
1787327248,65507191c,debug,plain-typing,keystroke_p50_ms,0.2910
1787327249,65507191c,debug,fold-toggle,monster_ms,1.7890
1787327292,65507191c,debug,diff-open,open_ms,35.7374
1787327292,65507191c,debug,diff-typing,p50_ms,1.1733
1787327293,65507191c,debug,diff-resize,frame_p50_ms,24.9590
1787327293,65507191c,debug,diff-resize,frame_worst_ms,25.2357
1787327322,65507191c,debug,monster-resize,sync_ms,2.8921
1787327322,65507191c,debug,monster-resize,repair_effect_ms,35.4189
1787327334,65507191c,debug,code-typing,p50_ms,0.6395
1787327334,65507191c,debug,code-typing,p95_ms,0.8123
1787327341,65507191c,debug,list-scroll,build_ms,4.0399
1787327341,65507191c,debug,list-scroll,frame_p50_ms,0.0333
1787327341,65507191c,debug,list-scroll,frame_p95_ms,0.0365
1787327342,65507191c,debug,tree-ops,toggle_ms,0.0919
1787327342,65507191c,debug,tree-ops,build_ms,317.3013
1787327361,65507191c,debug,search-landing,worst_ms,59.8981
1787327361,65507191c,debug,search-scroll,paint_p50_ms,0.2017
1787327361,65507191c,debug,search-scroll,paint_p95_ms,0.3526
1787329470,76e8f1729,debug,tree-demo,toggle_ms,0.3766
1787329482,76e8f1729,debug,styled-typing,p50_ms,2.6723
1787329482,76e8f1729,debug,styled-typing,p95_ms,3.5363
1787329519,76e8f1729,debug,monster-scroll,paint_p50_ms,2.2957
1787329519,76e8f1729,debug,monster-scroll,paint_p95_ms,2.9122
1787329548,76e8f1729,debug,monster-search-scroll,paint_p50_ms,0.0000
1787329548,76e8f1729,debug,monster-search-scroll,paint_max_ms,0.0000
1787329584,76e8f1729,debug,render-scroll,avg_ms,1.1391
1787329584,76e8f1729,debug,render-scroll,p50_ms,1.0533
1787329584,76e8f1729,debug,render-scroll,p95_ms,1.5961
1787329595,76e8f1729,debug,wall,open_ms,81.0315
1787329595,76e8f1729,debug,wall,typing_p50_ms,1.1452
1787329623,76e8f1729,debug,burst-typing,p50_ms,4.6960
1787329623,76e8f1729,debug,burst-typing,p95_ms,8.2991
1787329665,76e8f1729,debug,typing,monster_p50_ms,2.5966
1787329665,76e8f1729,debug,typing,scratch_p50_ms,0.7021
1787329669,76e8f1729,debug,documents-list,refresh_ms,13.7155
1787329669,76e8f1729,debug,documents-list,scroll_p50_ms,0.1135
1787329669,76e8f1729,debug,documents-list,paint_p50_ms,0.3437
1787329673,76e8f1729,debug,plain-typing,keystroke_p50_ms,0.2725
1787329675,76e8f1729,debug,fold-toggle,monster_ms,1.6383
1787331176,152ce672f,debug,monster-scroll,paint_p50_ms,2.5159
1787331176,152ce672f,debug,monster-scroll,paint_p95_ms,3.4899
1787331176,152ce672f,debug,tree-demo,toggle_ms,0.4439
1787331207,152ce672f,debug,monster-search-scroll,paint_p50_ms,0.0000
1787331207,152ce672f,debug,monster-search-scroll,paint_max_ms,0.0000
1787331248,152ce672f,debug,styled-typing,p50_ms,2.4678
1787331248,152ce672f,debug,styled-typing,p95_ms,3.1728
1787331285,152ce672f,debug,render-scroll,avg_ms,1.1183
1787331285,152ce672f,debug,render-scroll,p50_ms,1.0325
1787331285,152ce672f,debug,render-scroll,p95_ms,1.5862
1787331295,152ce672f,debug,wall,open_ms,80.5620
1787331295,152ce672f,debug,wall,typing_p50_ms,1.2500
1787331323,152ce672f,debug,burst-typing,p50_ms,4.5549
1787331323,152ce672f,debug,burst-typing,p95_ms,7.9002
1787331365,152ce672f,debug,typing,monster_p50_ms,2.6593
1787331365,152ce672f,debug,typing,scratch_p50_ms,0.6546
1787331369,152ce672f,debug,documents-list,refresh_ms,13.2010
1787331369,152ce672f,debug,documents-list,scroll_p50_ms,0.1161
1787331369,152ce672f,debug,documents-list,paint_p50_ms,0.3446
1787331372,152ce672f,debug,plain-typing,keystroke_p50_ms,0.2862
1787331374,152ce672f,debug,fold-toggle,monster_ms,1.6207
1787331425,152ce672f,debug,diff-open,open_ms,33.9538
1787331425,152ce672f,debug,diff-typing,p50_ms,1.0933
1787331426,152ce672f,debug,diff-resize,frame_p50_ms,23.8789
1787331426,152ce672f,debug,diff-resize,frame_worst_ms,24.2356
1787331496,152ce672f,debug,monster-resize,sync_ms,2.8003
1787331496,152ce672f,debug,monster-resize,repair_effect_ms,34.1067
1787331528,152ce672f,debug,code-typing,p50_ms,0.6007
1787331528,152ce672f,debug,code-typing,p95_ms,0.6402
1787331553,152ce672f,debug,list-scroll,build_ms,5.2956
1787331553,152ce672f,debug,list-scroll,frame_p50_ms,0.0355
1787331553,152ce672f,debug,list-scroll,frame_p95_ms,0.0480
1787331554,152ce672f,debug,tree-ops,toggle_ms,0.0884
1787331554,152ce672f,debug,tree-ops,build_ms,318.8081
1787331579,152ce672f,debug,search-landing,worst_ms,61.4732
1787331579,152ce672f,debug,search-scroll,paint_p50_ms,0.2113
1787331579,152ce672f,debug,search-scroll,paint_p95_ms,0.3691
1787331996,152ce672f,debug,tree-demo,toggle_ms,0.4143
1787332002,152ce672f,debug,styled-typing,p50_ms,2.6347
1787332002,152ce672f,debug,styled-typing,p95_ms,3.5868
1787332036,152ce672f,debug,monster-scroll,paint_p50_ms,2.2522
1787332036,152ce672f,debug,monster-scroll,paint_p95_ms,2.8670
1787332065,152ce672f,debug,monster-search-scroll,paint_p50_ms,0.0000
1787332065,152ce672f,debug,monster-search-scroll,paint_max_ms,0.0000
1787332102,152ce672f,debug,render-scroll,avg_ms,1.1147
1787332102,152ce672f,debug,render-scroll,p50_ms,1.0267
1787332102,152ce672f,debug,render-scroll,p95_ms,1.5729
1787332114,152ce672f,debug,wall,open_ms,81.2402
1787332114,152ce672f,debug,wall,typing_p50_ms,1.1549
1787332142,152ce672f,debug,burst-typing,p50_ms,4.6252
1787332142,152ce672f,debug,burst-typing,p95_ms,8.1885
1787332184,152ce672f,debug,typing,monster_p50_ms,2.5232
1787332184,152ce672f,debug,typing,scratch_p50_ms,0.6160
1787332188,152ce672f,debug,documents-list,refresh_ms,12.5611
1787332188,152ce672f,debug,documents-list,scroll_p50_ms,0.1185
1787332188,152ce672f,debug,documents-list,paint_p50_ms,0.3490
1787332192,152ce672f,debug,plain-typing,keystroke_p50_ms,0.2678
1787332194,152ce672f,debug,fold-toggle,monster_ms,1.6215
1787332248,152ce672f,debug,diff-open,open_ms,34.5391
1787332248,152ce672f,debug,diff-typing,p50_ms,1.0923
1787332249,152ce672f,debug,diff-resize,frame_p50_ms,23.8560
1787332249,152ce672f,debug,diff-resize,frame_worst_ms,24.2973
1787332320,152ce672f,debug,monster-resize,sync_ms,3.0062
1787332320,152ce672f,debug,monster-resize,repair_effect_ms,36.1208
1787332354,152ce672f,debug,code-typing,p50_ms,0.6005
1787332354,152ce672f,debug,code-typing,p95_ms,0.6281
1787332379,152ce672f,debug,list-scroll,build_ms,3.9407
1787332379,152ce672f,debug,list-scroll,frame_p50_ms,0.0326
1787332379,152ce672f,debug,list-scroll,frame_p95_ms,0.0358
1787332379,152ce672f,debug,tree-ops,toggle_ms,0.0918
1787332379,152ce672f,debug,tree-ops,build_ms,308.8009
1787332403,152ce672f,debug,search-scroll,paint_p50_ms,0.2059
1787332403,152ce672f,debug,search-scroll,paint_p95_ms,0.3356
1787332403,152ce672f,debug,search-landing,worst_ms,60.7712
1787333620,152ce672f,debug,tree-demo,toggle_ms,0.4071
1787333626,152ce672f,debug,styled-typing,p50_ms,2.7272
1787333626,152ce672f,debug,styled-typing,p95_ms,3.6770
1787333663,152ce672f,debug,monster-scroll,paint_p50_ms,2.3103
1787333663,152ce672f,debug,monster-scroll,paint_p95_ms,2.9926
1787333692,152ce672f,debug,monster-search-scroll,paint_p50_ms,0.0000
1787333692,152ce672f,debug,monster-search-scroll,paint_max_ms,0.0000
1787333729,152ce672f,debug,render-scroll,avg_ms,1.1248
1787333729,152ce672f,debug,render-scroll,p50_ms,1.0402
1787333729,152ce672f,debug,render-scroll,p95_ms,1.5827
1787333739,152ce672f,debug,wall,open_ms,83.6870
1787333739,152ce672f,debug,wall,typing_p50_ms,1.2410
1787333768,152ce672f,debug,burst-typing,p50_ms,4.6756
1787333768,152ce672f,debug,burst-typing,p95_ms,8.2865
1787333810,152ce672f,debug,typing,monster_p50_ms,2.7618
1787333810,152ce672f,debug,typing,scratch_p50_ms,0.7558
1787333816,152ce672f,debug,documents-list,refresh_ms,13.0589
1787333816,152ce672f,debug,documents-list,scroll_p50_ms,0.1162
1787333816,152ce672f,debug,documents-list,paint_p50_ms,0.3534
1787333820,152ce672f,debug,plain-typing,keystroke_p50_ms,0.2681
1787333821,152ce672f,debug,fold-toggle,monster_ms,1.6476
1787334076,152ce672f,debug,tree-demo,toggle_ms,0.4173
1787334082,152ce672f,debug,styled-typing,p50_ms,2.7520
1787334082,152ce672f,debug,styled-typing,p95_ms,3.7158
1787334119,152ce672f,debug,monster-scroll,paint_p50_ms,2.3506
1787334119,152ce672f,debug,monster-scroll,paint_p95_ms,3.0674
1787334149,152ce672f,debug,monster-search-scroll,paint_p50_ms,0.0000
1787334149,152ce672f,debug,monster-search-scroll,paint_max_ms,0.0000
1787334187,152ce672f,debug,render-scroll,avg_ms,1.1705
1787334187,152ce672f,debug,render-scroll,p50_ms,1.0795
1787334187,152ce672f,debug,render-scroll,p95_ms,1.6357
1787334198,152ce672f,debug,wall,open_ms,82.0537
1787334198,152ce672f,debug,wall,typing_p50_ms,1.2257
1787334226,152ce672f,debug,burst-typing,p50_ms,4.6748
1787334226,152ce672f,debug,burst-typing,p95_ms,8.7830
1787334269,152ce672f,debug,typing,monster_p50_ms,2.7348
1787334269,152ce672f,debug,typing,scratch_p50_ms,0.6816
1787334271,152ce672f,debug,documents-list,refresh_ms,16.1870
1787334271,152ce672f,debug,documents-list,scroll_p50_ms,0.1135
1787334271,152ce672f,debug,documents-list,paint_p50_ms,0.3435
1787334275,152ce672f,debug,plain-typing,keystroke_p50_ms,0.3091
1787334276,152ce672f,debug,fold-toggle,monster_ms,1.7705
1787334340,152ce672f,debug,diff-open,open_ms,35.1528
1787334340,152ce672f,debug,diff-typing,p50_ms,1.0735
1787334341,152ce672f,debug,diff-resize,frame_p50_ms,24.1877
1787334341,152ce672f,debug,diff-resize,frame_worst_ms,24.3715
1787334621,152ce672f,debug,monster-resize,sync_ms,2.7671
1787334621,152ce672f,debug,monster-resize,repair_effect_ms,33.7512
1787337225,152ce672f,debug,code-typing,p50_ms,0.6007
1787337225,152ce672f,debug,code-typing,p95_ms,0.6193
1787337254,152ce672f,debug,list-scroll,build_ms,4.0023
1787337254,152ce672f,debug,list-scroll,frame_p50_ms,0.0325
1787337254,152ce672f,debug,list-scroll,frame_p95_ms,0.0352
1787337254,152ce672f,debug,tree-ops,toggle_ms,0.0857
1787337254,152ce672f,debug,tree-ops,build_ms,304.8083
1787337279,152ce672f,debug,search-landing,worst_ms,57.5167
1787337279,152ce672f,debug,search-scroll,paint_p50_ms,0.1975
1787337279,152ce672f,debug,search-scroll,paint_p95_ms,0.3530
1787337540,152ce672f,debug,tree-demo,toggle_ms,0.4182
1787337546,152ce672f,debug,styled-typing,p50_ms,2.8503
1787337546,152ce672f,debug,styled-typing,p95_ms,3.7731
1787337579,152ce672f,debug,monster-search-scroll,paint_p50_ms,0.0000
1787337579,152ce672f,debug,monster-search-scroll,paint_max_ms,0.0000
1787337617,152ce672f,debug,render-scroll,avg_ms,1.1615
1787337617,152ce672f,debug,render-scroll,p50_ms,1.0763
1787337617,152ce672f,debug,render-scroll,p95_ms,1.6328
1787337650,152ce672f,debug,monster-scroll,paint_p50_ms,2.3195
1787337650,152ce672f,debug,monster-scroll,paint_p95_ms,2.9438
1787337661,152ce672f,debug,wall,open_ms,83.0363
1787337661,152ce672f,debug,wall,typing_p50_ms,1.2334
1787337689,152ce672f,debug,burst-typing,p50_ms,4.6417
1787337689,152ce672f,debug,burst-typing,p95_ms,8.3155
1787337732,152ce672f,debug,typing,monster_p50_ms,2.7752
1787337732,152ce672f,debug,typing,scratch_p50_ms,0.7368
1787337734,152ce672f,debug,documents-list,refresh_ms,17.0030
1787337734,152ce672f,debug,documents-list,scroll_p50_ms,0.1215
1787337734,152ce672f,debug,documents-list,paint_p50_ms,0.3573
1787337738,152ce672f,debug,plain-typing,keystroke_p50_ms,0.2715
1787337740,152ce672f,debug,fold-toggle,monster_ms,1.7841
1787337777,152ce672f,debug,diff-open,open_ms,34.9426
1787337777,152ce672f,debug,diff-typing,p50_ms,1.0665
1787337778,152ce672f,debug,diff-resize,frame_p50_ms,24.2793
1787337778,152ce672f,debug,diff-resize,frame_worst_ms,24.7138
1787337819,152ce672f,debug,monster-resize,sync_ms,2.9813
1787337819,152ce672f,debug,monster-resize,repair_effect_ms,35.6396
1787337836,152ce672f,debug,code-typing,p50_ms,0.6182
1787337836,152ce672f,debug,code-typing,p95_ms,0.7874
1787337848,152ce672f,debug,list-scroll,build_ms,3.9546
1787337848,152ce672f,debug,list-scroll,frame_p50_ms,0.0328
1787337848,152ce672f,debug,list-scroll,frame_p95_ms,0.0355
1787337848,152ce672f,debug,tree-ops,toggle_ms,0.0909
1787337848,152ce672f,debug,tree-ops,build_ms,312.1957
1787337867,152ce672f,debug,search-landing,worst_ms,71.2306
1787337867,152ce672f,debug,search-scroll,paint_p50_ms,0.2479
1787337867,152ce672f,debug,search-scroll,paint_p95_ms,0.5087
1787339113,aa45f02d1,debug,tree-demo,toggle_ms,0.4244
1787339133,aa45f02d1,debug,monster-scroll,paint_p50_ms,2.4663
1787339133,aa45f02d1,debug,monster-scroll,paint_p95_ms,3.1448
1787339165,aa45f02d1,debug,monster-search-scroll,paint_p50_ms,0.0000
1787339165,aa45f02d1,debug,monster-search-scroll,paint_max_ms,0.0000
1787339202,aa45f02d1,debug,render-scroll,avg_ms,1.1770
1787339202,aa45f02d1,debug,render-scroll,p50_ms,1.0892
1787339202,aa45f02d1,debug,render-scroll,p95_ms,1.6458
1787339242,aa45f02d1,debug,styled-typing,p50_ms,2.5312
1787339242,aa45f02d1,debug,styled-typing,p95_ms,3.3549
1787339254,aa45f02d1,debug,wall,open_ms,82.3817
1787339254,aa45f02d1,debug,wall,typing_p50_ms,1.2870
1787339282,aa45f02d1,debug,burst-typing,p50_ms,4.6723
1787339282,aa45f02d1,debug,burst-typing,p95_ms,8.1338
1787339326,aa45f02d1,debug,typing,monster_p50_ms,2.8439
1787339326,aa45f02d1,debug,typing,scratch_p50_ms,0.7959
1787339332,aa45f02d1,debug,documents-list,refresh_ms,13.9134
1787339332,aa45f02d1,debug,documents-list,scroll_p50_ms,0.1173
1787339332,aa45f02d1,debug,documents-list,paint_p50_ms,0.3546
1787339336,aa45f02d1,debug,plain-typing,keystroke_p50_ms,0.2780
1787339338,aa45f02d1,debug,fold-toggle,monster_ms,1.7834
1787345487,1d95f7c98,debug,tree-demo,toggle_ms,0.4104
1787345491,1d95f7c98,debug,render-scroll,avg_ms,1.2270
1787345491,1d95f7c98,debug,render-scroll,p50_ms,1.1241
1787345491,1d95f7c98,debug,render-scroll,p95_ms,1.7032
1787345521,1d95f7c98,debug,monster-search-scroll,paint_p50_ms,0.0000
1787345521,1d95f7c98,debug,monster-search-scroll,paint_max_ms,0.0000
1787345555,1d95f7c98,debug,monster-scroll,paint_p50_ms,2.3311
1787345555,1d95f7c98,debug,monster-scroll,paint_p95_ms,2.9875
1787345595,1d95f7c98,debug,styled-typing,p50_ms,2.4941
1787345595,1d95f7c98,debug,styled-typing,p95_ms,3.1866
1787345608,1d95f7c98,debug,wall,open_ms,81.9573
1787345608,1d95f7c98,debug,wall,typing_p50_ms,1.2708
1787345637,1d95f7c98,debug,burst-typing,p50_ms,4.6369
1787345637,1d95f7c98,debug,burst-typing,p95_ms,8.0996
1787345679,1d95f7c98,debug,typing,monster_p50_ms,2.7377
1787345679,1d95f7c98,debug,typing,scratch_p50_ms,0.6639
1787345685,1d95f7c98,debug,documents-list,refresh_ms,13.0245
1787345685,1d95f7c98,debug,documents-list,scroll_p50_ms,0.1208
1787345685,1d95f7c98,debug,documents-list,paint_p50_ms,0.3560
1787345696,1d95f7c98,debug,plain-typing,keystroke_p50_ms,0.2677
1787345698,1d95f7c98,debug,fold-toggle,monster_ms,1.8306
1787345765,1d95f7c98,debug,diff-open,open_ms,34.5453
1787345766,1d95f7c98,debug,diff-typing,p50_ms,1.1241
1787345767,1d95f7c98,debug,diff-resize,frame_p50_ms,24.0883
1787345767,1d95f7c98,debug,diff-resize,frame_worst_ms,24.8576
1787345872,1d95f7c98,debug,monster-resize,sync_ms,2.9361
1787345872,1d95f7c98,debug,monster-resize,repair_effect_ms,35.2597
1787345922,1d95f7c98,debug,code-typing,p50_ms,0.6187
1787345922,1d95f7c98,debug,code-typing,p95_ms,0.6717
1787345962,1d95f7c98,debug,list-scroll,build_ms,6.2720
1787345962,1d95f7c98,debug,list-scroll,frame_p50_ms,0.0380
1787345962,1d95f7c98,debug,list-scroll,frame_p95_ms,0.0628
1787345963,1d95f7c98,debug,tree-ops,toggle_ms,0.0911
1787345963,1d95f7c98,debug,tree-ops,build_ms,337.7880
1787345995,1d95f7c98,debug,search-landing,worst_ms,70.3388
1787345995,1d95f7c98,debug,search-scroll,paint_p50_ms,0.2404
1787345995,1d95f7c98,debug,search-scroll,paint_p95_ms,0.5271
1787395085,2c16089c9,debug,list-scroll,build_ms,3.9617
1787395085,2c16089c9,debug,list-scroll,frame_p50_ms,0.0326
1787395085,2c16089c9,debug,list-scroll,frame_p95_ms,0.0353
1787395086,2c16089c9,debug,tree-ops,toggle_ms,0.0872
1787395086,2c16089c9,debug,tree-ops,build_ms,333.4467
